WP, 22, 2021100706, 01, CARQ,   0, 171N, 1110E,  30,  998, XX,  34, NEQ,    0,    0,    0,    0, 1002,  230,  70,   0,   0,   W,   0,   X, 305,   7,  TWENTY-TW, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222021, JTWC, NCEP_TCVITALS, 
WP, 22, 2021100706, 01, CARQ,   0, 171N, 1110E,  30,  998, XX,  50, NEQ,    0,    0,    0,    0, 1002,  230,  70,   0,   0,   W,   0,   X, 305,   7,  TWENTY-TW, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222021, JTWC, NCEP_TCVITALS, 
WP, 22, 2021100706, 01, CARQ,   0, 171N, 1110E,  30,  998, XX,  64, NEQ,    0,    0,    0,    0, 1002,  230,  70,   0,   0,   W,   0,   X, 305,   7,  TWENTY-TW, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222021, JTWC, NCEP_TCVITALS, 
WP, 22, 2021100706, 03, AC00, 000, 173N, 1116E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 006, 176N, 1112E,  36,  997, XX,  34, NEQ, 0000, 0000, 0000, 0085
WP, 22, 2021100706, 03, AC00, 012, 174N, 1109E,  30,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 018, 176N, 1109E,  33,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 024, 184N, 1114E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 030, 197N, 1110E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 036, 200N, 1097E,  37,  995, XX,  34, NEQ, 0000, 0000, 0000, 0087
WP, 22, 2021100706, 03, AC00, 042, 201N, 1093E,  36,  995, XX,  34, NEQ, 0000, 0000, 0000, 0073
WP, 22, 2021100706, 03, AC00, 048, 203N, 1091E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0055
WP, 22, 2021100706, 03, AC00, 054, 201N, 1089E,  36,  996, XX,  34, NEQ, 0000, 0000, 0000, 0067
WP, 22, 2021100706, 03, AC00, 060, 200N, 1084E,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 066, 199N, 1081E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 072, 194N, 1079E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 078, 187N, 1082E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 084, 184N, 1080E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0131
WP, 22, 2021100706, 03, AC00, 090, 183N, 1075E,  35, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0106
WP, 22, 2021100706, 03, AC00, 096, 180N, 1070E,  37, 1001, XX,  34, NEQ, 0061, 0000, 0000, 0042
WP, 22, 2021100706, 03, AC00, 102, 169N, 1062E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 108, 154N, 1047E,  13, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AC00, 114, 155N, 1036E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 000, 172N, 1116E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 006, 176N, 1113E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 012, 177N, 1110E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 018, 180N, 1109E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 024, 185N, 1110E,  34,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 030, 191N, 1110E,  33,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 036, 198N, 1103E,  33,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 042, 203N, 1098E,  34,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 048, 205N, 1095E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 054, 205N, 1091E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 060, 204N, 1085E,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 066, 203N, 1082E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 072, 198N, 1083E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 078, 191N, 1082E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 084, 184N, 1083E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 090, 178N, 1081E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 096, 171N, 1081E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 102, 163N, 1075E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 108, 155N, 1060E,  22, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 114, 148N, 1051E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 120, 142N, 1048E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 126, 139N, 1042E,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 132, 127N, 1037E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 138, 118N, 1041E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AEMN, 144, 120N, 1050E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 000, 173N, 1114E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 006, 180N, 1110E,  36,  996, XX,  34, NEQ, 0126, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 012, 176N, 1105E,  30,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 018, 178N, 1105E,  33,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 024, 187N, 1111E,  35,  993, XX,  34, NEQ, 0000, 0000, 0162, 0000
WP, 22, 2021100706, 03, AP01, 030, 194N, 1109E,  34,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 036, 202N, 1102E,  34,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 042, 205N, 1100E,  36,  996, XX,  34, NEQ, 0000, 0000, 0000, 0090
WP, 22, 2021100706, 03, AP01, 048, 209N, 1096E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 054, 209N, 1089E,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 22, 2021100706, 03, AP01, 060, 205N, 1081E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
