WP, 29, 2022121018, 01, CARQ,   0, 168N, 1252E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1005,  200,  40,   0,   0,   W,   0,   X,   5,   8,  TWENTY-NI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP292022, JTWC, NCEP_TCVITALS, 
WP, 29, 2022121018, 01, CARQ,   0, 168N, 1252E,  25, 1002, XX,  50, NEQ,    0,    0,    0,    0, 1005,  200,  40,   0,   0,   W,   0,   X,   5,   8,  TWENTY-NI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP292022, JTWC, NCEP_TCVITALS, 
WP, 29, 2022121018, 01, CARQ,   0, 168N, 1252E,  25, 1002, XX,  64, NEQ,    0,    0,    0,    0, 1005,  200,  40,   0,   0,   W,   0,   X,   5,   8,  TWENTY-NI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP292022, JTWC, NCEP_TCVITALS, 
WP, 29, 2022121018, 03, AC00, 000, 160N, 1249E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 006, 163N, 1257E,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 012, 174N, 1267E,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 018, 185N, 1276E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 024, 193N, 1283E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 030, 200N, 1289E,  37, 1002, XX,  34, NEQ, 0096, 0000, 0079, 0085
WP, 29, 2022121018, 03, AC00, 036, 206N, 1294E,  40, 1001, XX,  34, NEQ, 0056, 0000, 0064, 0073
WP, 29, 2022121018, 03, AC00, 042, 205N, 1297E,  40, 1005, XX,  34, NEQ, 0065, 0000, 0078, 0065
WP, 29, 2022121018, 03, AC00, 048, 202N, 1302E,  35, 1006, XX,  34, NEQ, 0000, 0000, 0061, 0046
WP, 29, 2022121018, 03, AC00, 054, 197N, 1305E,  31, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 060, 192N, 1305E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 066, 187N, 1305E,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 072, 181N, 1305E,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AC00, 078, 177N, 1303E,  25, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AEMN, 000, 160N, 1249E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AEMN, 006, 164N, 1256E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 29, 2022121018, 03, AEMN, 012, 174N, 1265E,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
