AL, 96, 2022070118, 03, AC00, 000, 320N,  804W,  23, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 006, 327N,  800W,  24, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 012, 332N,  800W,  24, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 018, 337N,  796W,  21, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 024, 338N,  789W,  24, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 030, 342N,  783W,  25, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 036, 349N,  780W,  22, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 042, 346N,  776W,  20, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AC00, 048, 350N,  772W,  22, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 000, 320N,  805W,  24, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 006, 326N,  800W,  24, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 012, 332N,  800W,  25, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 018, 337N,  794W,  21, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 024, 340N,  787W,  24, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 030, 343N,  781W,  25, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 036, 351N,  775W,  23, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 042, 350N,  769W,  22, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AEMN, 048, 344N,  766W,  23, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP01, 000, 318N,  803W,  28, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP01, 006, 325N,  796W,  25, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP01, 012, 330N,  795W,  24, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP01, 018, 338N,  789W,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP01, 024, 339N,  779W,  25, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 000, 321N,  807W,  25, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 006, 328N,  798W,  25, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 012, 332N,  801W,  24, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 018, 334N,  794W,  22, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 024, 336N,  788W,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 030, 335N,  782W,  23, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 036, 336N,  781W,  23, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 042, 329N,  782W,  19, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 048, 324N,  779W,  23, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 054, 324N,  770W,  20, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 060, 324N,  773W,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 066, 325N,  771W,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 072, 326N,  772W,  21, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 078, 325N,  773W,  19, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 084, 323N,  778W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 090, 327N,  773W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 096, 334N,  764W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2022070118, 03, AP02, 102, 336N,  759W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
