SH, 99, 2019010106, 01, CARQ,   0, 090S, 1716E,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 1001,  140,  25,   0,   0,   P,   0,   X,  80,   5,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH992019, JTWC, NCEP_TCVITALS, 
SH, 99, 2019010106, 01, CARQ,   0, 090S, 1716E,  20,  999, XX,  50, NEQ,    0,    0,    0,    0, 1001,  140,  25,   0,   0,   P,   0,   X,  80,   5,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH992019, JTWC, NCEP_TCVITALS, 
SH, 99, 2019010106, 01, CARQ,   0, 090S, 1716E,  20,  999, XX,  64, NEQ,    0,    0,    0,    0, 1001,  140,  25,   0,   0,   P,   0,   X,  80,   5,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH992019, JTWC, NCEP_TCVITALS, 
SH, 99, 2019010106, 03, AC00, 000,  94S, 1735E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 006,  93S, 1734E,  36, 1000, XX,  34, NEQ, 0076, 0000, 0000, 0255
SH, 99, 2019010106, 03, AC00, 012,  97S, 1756E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 018, 105S, 1773E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 024, 117S, 1785E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 030, 131S, 1788E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 036, 136S, 1788E,  30,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 042, 140S, 1793E,  30,  995, XX,  34, NEQ, 0285, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 048, 148S, 1800W,  40,  992, XX,  34, NEQ, 0199, 0149, 0000, 0000
SH, 99, 2019010106, 03, AC00, 054, 159S, 1796W,  42,  990, XX,  34, NEQ, 0197, 0123, 0075, 0000
SH, 99, 2019010106, 03, AC00, 060, 168S, 1792W,  43,  988, XX,  34, NEQ, 0211, 0131, 0113, 0000
SH, 99, 2019010106, 03, AC00, 066, 178S, 1786W,  46,  987, XX,  34, NEQ, 0291, 0125, 0106, 0091
SH, 99, 2019010106, 03, AC00, 072, 185S, 1777W,  50,  983, XX,  34, NEQ, 0228, 0153, 0130, 0117
SH, 99, 2019010106, 03, AC00, 078, 191S, 1765W,  52,  981, XX,  34, NEQ, 0182, 0128, 0116, 0114
SH, 99, 2019010106, 03, AC00, 078, 191S, 1765W,  52,  981, XX,  50, NEQ, 0000, 0000, 0064, 0059
SH, 99, 2019010106, 03, AC00, 084, 197S, 1747W,  60,  979, XX,  34, NEQ, 0164, 0129, 0106, 0115
SH, 99, 2019010106, 03, AC00, 084, 197S, 1747W,  60,  979, XX,  50, NEQ, 0000, 0000, 0049, 0078
SH, 99, 2019010106, 03, AC00, 090, 205S, 1730W,  54,  978, XX,  34, NEQ, 0157, 0146, 0097, 0121
SH, 99, 2019010106, 03, AC00, 090, 205S, 1730W,  54,  978, XX,  50, NEQ, 0000, 0000, 0045, 0081
SH, 99, 2019010106, 03, AC00, 096, 209S, 1711W,  44,  986, XX,  34, NEQ, 0147, 0261, 0108, 0127
SH, 99, 2019010106, 03, AC00, 102, 214S, 1697W,  40,  989, XX,  34, NEQ, 0142, 0097, 0080, 0091
SH, 99, 2019010106, 03, AC00, 108, 217S, 1680W,  40,  992, XX,  34, NEQ, 0116, 0082, 0093, 0095
SH, 99, 2019010106, 03, AC00, 114, 219S, 1664W,  36,  993, XX,  34, NEQ, 0089, 0000, 0081, 0000
SH, 99, 2019010106, 03, AC00, 120, 222S, 1649W,  34,  996, XX,  34, NEQ, 0000, 0000, 0063, 0000
SH, 99, 2019010106, 03, AC00, 126, 225S, 1636W,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 132, 228S, 1623W,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 138, 230S, 1613W,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 144, 230S, 1605W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 150, 227S, 1596W,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 156, 230S, 1591W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 162, 231S, 1581W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 168, 230S, 1572W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 174, 229S, 1568W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 180, 231S, 1561W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 186, 245S, 1546W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 192, 247S, 1537W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 198, 244S, 1536W,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 204, 244S, 1535W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 210, 242S, 1530W,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 216, 245S, 1515W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AC00, 222, 240S, 1519W,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 000,  93S, 1722E,  36,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 006,  94S, 1737E,  35,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 012,  99S, 1756E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 018, 109S, 1774E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 024, 120S, 1783E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 030, 129S, 1789E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 036, 137S, 1794E,  35,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 042, 145S, 1798E,  38,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 048, 154S, 1797W,  39,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 054, 161S, 1793W,  42,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 060, 170S, 1790W,  43,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 066, 177S, 1784W,  45,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 072, 184S, 1774W,  46,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 078, 190S, 1763W,  46,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 084, 198S, 1749W,  44,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 090, 206S, 1735W,  46,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 096, 211S, 1719W,  45,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 102, 219S, 1705W,  44,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 108, 227S, 1691W,  42,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 114, 237S, 1675W,  41,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 120, 242S, 1665W,  39,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 126, 250S, 1658W,  37,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 132, 258S, 1652W,  37,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 138, 265S, 1650W,  35,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 144, 269S, 1648W,  37,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 150, 271S, 1646W,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 156, 274S, 1639W,  31,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 162, 277S, 1631W,  29,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 168, 279S, 1620W,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 174, 281S, 1621W,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 180, 288S, 1607W,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 186, 285S, 1608W,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 192, 282S, 1609W,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 198, 286S, 1605W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 204, 303S, 1570W,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 210, 309S, 1570W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 216, 310S, 1568W,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AEMN, 222, 314S, 1565W,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 000,  88S, 1731E,  35,  998, XX,  34, NEQ, 0000, 0000, 0000, 0481
SH, 99, 2019010106, 03, AP01, 000,  88S, 1731E,  35,  998, XX,  50, NEQ, 0000, 0000, 0000, 0422
SH, 99, 2019010106, 03, AP01, 006,  90S, 1756E,  35,  999, XX,  34, NEQ, 0079, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 012,  96S, 1776E,  37,  998, XX,  34, NEQ, 0000, 0000, 0000, 0182
SH, 99, 2019010106, 03, AP01, 018, 117S, 1792E,  35,  998, XX,  34, NEQ, 0084, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 024, 136S, 1795E,  35,  996, XX,  34, NEQ, 0096, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 030, 149S, 1798E,  31,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 036, 152S, 1800W,  29,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2019010106, 03, AP01, 042, 163S, 1788W,  33,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
