CP, 83, 2005070518, 01, CARQ, -24, 170N, 1448W,  75,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 83, 2005070518, 01, CARQ, -18, 170N, 1457W,  75,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 83, 2005070518, 01, CARQ, -12, 170N, 1466W,  90,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 270,   9, 
CP, 83, 2005070518, 01, CARQ,  -6, 170N, 1475W,  90,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 83, 2005070518, 01, CARQ,   0, 170N, 1487W, 100,  948, HU,  34, NEQ,  120,  120,  120,  120, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,     POWELL, D, 
CP, 83, 2005070518, 01, CARQ,   0, 170N, 1487W, 100,  948, HU,  50, NEQ,   60,   60,   60,   60, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,     POWELL, D, 
CP, 83, 2005070518, 01, CARQ,   0, 170N, 1487W, 100,  948, HU,  64, NEQ,   15,   15,   15,   15, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,     POWELL, D, 
CP, 83, 2005070518, 03, BAMD,  12, 167N, 1514W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  24, 159N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  36, 149N, 1576W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  48, 141N, 1611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  60, 134N, 1646W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  72, 129N, 1680W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  84, 127N, 1713W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD,  96, 124N, 1745W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD, 108, 123N, 1774W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMD, 120, 120N, 1798E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMM,  12, 168N, 1521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 83, 2005070518, 03, BAMM,  24, 165N, 1557W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
