WP, 04, 2024071918, 01, CARQ,   0, 151N, 1157E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1005,  170,  50,   0,   0,   W,   0,   X, 295,  11,       FOUR, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP042024, JTWC, NCEP_TCVITALS, 
WP, 04, 2024071918, 01, CARQ,   0, 151N, 1157E,  30, 1000, XX,  50, NEQ,    0,    0,    0,    0, 1005,  170,  50,   0,   0,   W,   0,   X, 295,  11,       FOUR, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP042024, JTWC, NCEP_TCVITALS, 
WP, 04, 2024071918, 01, CARQ,   0, 151N, 1157E,  30, 1000, XX,  64, NEQ,    0,    0,    0,    0, 1005,  170,  50,   0,   0,   W,   0,   X, 295,  11,       FOUR, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP042024, JTWC, NCEP_TCVITALS, 
WP, 04, 2024071918, 03, AC00, 000, 150N, 1159E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 006, 158N, 1148E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 012, 163N, 1137E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 018, 163N, 1128E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 024, 164N, 1125E,  27,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 030, 171N, 1124E,  27,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 036, 180N, 1122E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 042, 188N, 1118E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 048, 196N, 1114E,  36,  994, XX,  34, NEQ, 0000, 0051, 0000, 0000
WP, 04, 2024071918, 03, AC00, 054, 206N, 1111E,  35,  994, XX,  34, NEQ, 0000, 0050, 0000, 0000
WP, 04, 2024071918, 03, AC00, 060, 213N, 1107E,  36,  993, XX,  34, NEQ, 0000, 0036, 0000, 0000
WP, 04, 2024071918, 03, AC00, 066, 218N, 1102E,  23,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 072, 227N, 1100E,  20,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 078, 233N, 1098E,  16,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 084, 238N, 1098E,  15,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 090, 242N, 1097E,   9,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AC00, 096, 248N, 1089E,   8,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 000, 151N, 1159E,  36, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 006, 158N, 1148E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 012, 163N, 1137E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 018, 164N, 1130E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 024, 167N, 1125E,  29,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 04, 2024071918, 03, AEMN, 030, 172N, 1123E,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
