EP, 98, 2024081012, 03, AC00, 000, 130N,  989W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 006, 137N, 1010W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 012, 146N, 1034W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 018, 151N, 1050W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 024, 153N, 1062W,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 030, 158N, 1069W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 036, 164N, 1075W,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 042, 169N, 1080W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 048, 174N, 1085W,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 054, 178N, 1094W,  15, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 060, 180N, 1098W,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 066, 182N, 1105W,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 072, 186N, 1111W,  10, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 078, 188N, 1107W,  11, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AC00, 084, 189N, 1102W,  10, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 000, 129N,  986W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 006, 138N, 1008W,  24, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 012, 145N, 1030W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 018, 151N, 1046W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 024, 158N, 1058W,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 030, 164N, 1067W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 036, 168N, 1075W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 042, 172N, 1082W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 048, 176N, 1087W,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 054, 179N, 1091W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 060, 181N, 1096W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 066, 185N, 1103W,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 072, 189N, 1107W,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 078, 193N, 1108W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 084, 197N, 1109W,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AEMN, 090, 201N, 1115W,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AP01, 000, 124N,  987W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AP01, 006, 130N, 1010W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2024081012, 03, AP01, 012, 140N, 1032W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
