WP, 21, 2020102400, 03, AC00, 000, 125N, 1314E,  44, 1002, XX,  34, NEQ, 0071, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 006, 130N, 1303E,  37,  998, XX,  34, NEQ, 0082, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 012, 133N, 1294E,  48,  997, XX,  34, NEQ, 0080, 0042, 0000, 0051
WP, 21, 2020102400, 03, AC00, 018, 134N, 1280E,  57,  989, XX,  34, NEQ, 0074, 0050, 0043, 0066
WP, 21, 2020102400, 03, AC00, 018, 134N, 1280E,  57,  989, XX,  50, NEQ, 0049, 0000, 0000, 0037
WP, 21, 2020102400, 03, AC00, 024, 133N, 1267E,  53,  987, XX,  34, NEQ, 0075, 0062, 0060, 0082
WP, 21, 2020102400, 03, AC00, 024, 133N, 1267E,  53,  987, XX,  50, NEQ, 0044, 0032, 0000, 0043
WP, 21, 2020102400, 03, AC00, 030, 134N, 1255E,  68,  974, XX,  34, NEQ, 0084, 0077, 0062, 0075
WP, 21, 2020102400, 03, AC00, 030, 134N, 1255E,  68,  974, XX,  50, NEQ, 0053, 0043, 0036, 0045
WP, 21, 2020102400, 03, AC00, 030, 134N, 1255E,  68,  974, XX,  64, NEQ, 0037, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 036, 134N, 1242E,  69,  976, XX,  34, NEQ, 0107, 0055, 0075, 0104
WP, 21, 2020102400, 03, AC00, 036, 134N, 1242E,  69,  976, XX,  50, NEQ, 0047, 0045, 0000, 0039
WP, 21, 2020102400, 03, AC00, 036, 134N, 1242E,  69,  976, XX,  64, NEQ, 0042, 0000, 0000, 0038
WP, 21, 2020102400, 03, AC00, 042, 133N, 1227E,  66,  978, XX,  34, NEQ, 0131, 0068, 0083, 0109
WP, 21, 2020102400, 03, AC00, 042, 133N, 1227E,  66,  978, XX,  50, NEQ, 0000, 0055, 0056, 0071
WP, 21, 2020102400, 03, AC00, 042, 133N, 1227E,  66,  978, XX,  64, NEQ, 0000, 0027, 0000, 0000
WP, 21, 2020102400, 03, AC00, 048, 133N, 1210E,  56,  983, XX,  34, NEQ, 0063, 0076, 0105, 0090
WP, 21, 2020102400, 03, AC00, 048, 133N, 1210E,  56,  983, XX,  50, NEQ, 0035, 0000, 0070, 0061
WP, 21, 2020102400, 03, AC00, 054, 132N, 1195E,  69,  975, XX,  34, NEQ, 0085, 0107, 0113, 0274
WP, 21, 2020102400, 03, AC00, 054, 132N, 1195E,  69,  975, XX,  50, NEQ, 0049, 0052, 0047, 0049
WP, 21, 2020102400, 03, AC00, 054, 132N, 1195E,  69,  975, XX,  64, NEQ, 0000, 0036, 0000, 0000
WP, 21, 2020102400, 03, AC00, 060, 130N, 1182E,  76,  973, XX,  34, NEQ, 0104, 0103, 0114, 0116
WP, 21, 2020102400, 03, AC00, 060, 130N, 1182E,  76,  973, XX,  50, NEQ, 0055, 0058, 0062, 0063
WP, 21, 2020102400, 03, AC00, 060, 130N, 1182E,  76,  973, XX,  64, NEQ, 0043, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 066, 129N, 1170E,  73,  964, XX,  34, NEQ, 0127, 0122, 0124, 0126
WP, 21, 2020102400, 03, AC00, 066, 129N, 1170E,  73,  964, XX,  50, NEQ, 0064, 0070, 0063, 0066
WP, 21, 2020102400, 03, AC00, 066, 129N, 1170E,  73,  964, XX,  64, NEQ, 0046, 0052, 0000, 0045
WP, 21, 2020102400, 03, AC00, 072, 132N, 1158E,  85,  966, XX,  34, NEQ, 0232, 0132, 0133, 0233
WP, 21, 2020102400, 03, AC00, 072, 132N, 1158E,  85,  966, XX,  50, NEQ, 0067, 0078, 0074, 0068
WP, 21, 2020102400, 03, AC00, 072, 132N, 1158E,  85,  966, XX,  64, NEQ, 0055, 0050, 0000, 0031
WP, 21, 2020102400, 03, AC00, 078, 134N, 1144E,  72,  960, XX,  34, NEQ, 0213, 0161, 0169, 0219
WP, 21, 2020102400, 03, AC00, 078, 134N, 1144E,  72,  960, XX,  50, NEQ, 0065, 0054, 0052, 0072
WP, 21, 2020102400, 03, AC00, 078, 134N, 1144E,  72,  960, XX,  64, NEQ, 0048, 0035, 0000, 0045
WP, 21, 2020102400, 03, AC00, 084, 135N, 1130E,  73,  961, XX,  34, NEQ, 0275, 0167, 0161, 0240
WP, 21, 2020102400, 03, AC00, 084, 135N, 1130E,  73,  961, XX,  50, NEQ, 0070, 0076, 0063, 0095
WP, 21, 2020102400, 03, AC00, 084, 135N, 1130E,  73,  961, XX,  64, NEQ, 0000, 0048, 0036, 0055
WP, 21, 2020102400, 03, AC00, 090, 136N, 1122E,  96,  959, XX,  34, NEQ, 0233, 0159, 0135, 0237
WP, 21, 2020102400, 03, AC00, 090, 136N, 1122E,  96,  959, XX,  50, NEQ, 0066, 0101, 0099, 0071
WP, 21, 2020102400, 03, AC00, 090, 136N, 1122E,  96,  959, XX,  64, NEQ, 0053, 0071, 0069, 0000
WP, 21, 2020102400, 03, AC00, 096, 143N, 1112E,  79,  962, XX,  34, NEQ, 0251, 0160, 0146, 0251
WP, 21, 2020102400, 03, AC00, 096, 143N, 1112E,  79,  962, XX,  50, NEQ, 0074, 0096, 0082, 0082
WP, 21, 2020102400, 03, AC00, 096, 143N, 1112E,  79,  962, XX,  64, NEQ, 0060, 0063, 0000, 0044
WP, 21, 2020102400, 03, AC00, 102, 148N, 1099E,  78,  962, XX,  34, NEQ, 0192, 0233, 0082, 0248
WP, 21, 2020102400, 03, AC00, 102, 148N, 1099E,  78,  962, XX,  50, NEQ, 0073, 0066, 0053, 0076
WP, 21, 2020102400, 03, AC00, 102, 148N, 1099E,  78,  962, XX,  64, NEQ, 0050, 0050, 0000, 0048
WP, 21, 2020102400, 03, AC00, 108, 148N, 1087E,  48,  982, XX,  34, NEQ, 0161, 0051, 0000, 0254
WP, 21, 2020102400, 03, AC00, 114, 149N, 1075E,  35,  996, XX,  34, NEQ, 0248, 0000, 0000, 0218
WP, 21, 2020102400, 03, AC00, 120, 146N, 1061E,  23, 1002, XX,  34, NEQ, 0283, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 126, 146N, 1055E,  18, 1002, XX,  34, NEQ, 0251, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 132, 148N, 1053E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 138, 147N, 1047E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AC00, 144, 146N, 1037E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 000, 125N, 1314E,  44, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 006, 130N, 1303E,  39,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 012, 132N, 1293E,  45,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 018, 134N, 1281E,  49,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 024, 134N, 1268E,  55,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 030, 135N, 1256E,  59,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 036, 134N, 1243E,  61,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2020102400, 03, AEMN, 042, 133N, 1230E,  57,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000
