WP, 98, 2016080306, 03, COTC, 000, 193N, 1467E,  18, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 98, 2016080306, 03, COTC, 006, 185N, 1460E,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 98, 2016080306, 03, COTC, 012, 191N, 1465E,  23, 1001, XX,  34, NEQ, 0000, 0214, 0000, 0000,    0,    0, 106
WP, 98, 2016080306, 03, COTC, 018, 184N, 1471E,  41, 1001, XX,  34, NEQ, 0000, 0181, 0042, 0000,    0,    0, 040
WP, 98, 2016080306, 03, COTC, 024, 184N, 1474E,  50,  997, XX,  34, NEQ, 0347, 0248, 0170, 0000,    0,    0, 086
WP, 98, 2016080306, 03, COTC, 030, 187N, 1482E,  54,  996, XX,  34, NEQ, 0302, 0269, 0179, 0186,    0,    0, 055
WP, 98, 2016080306, 03, COTC, 030, 187N, 1482E,  54,  996, XX,  50, NEQ, 0000, 0059, 0000, 0000,    0,    0, 055
WP, 98, 2016080306, 03, COTC, 036, 195N, 1492E,  67,  990, XX,  34, NEQ, 0278, 0203, 0229, 0195,    0,    0, 061
WP, 98, 2016080306, 03, COTC, 036, 195N, 1492E,  67,  990, XX,  50, NEQ, 0083, 0099, 0080, 0000,    0,    0, 061
WP, 98, 2016080306, 03, COTC, 036, 195N, 1492E,  67,  990, XX,  64, NEQ, 0000, 0062, 0000, 0000,    0,    0, 061
WP, 98, 2016080306, 03, COTC, 042, 211N, 1495E,  50,  985, XX,  34, NEQ, 0195, 0254, 0267, 0175,    0,    0, 034
WP, 98, 2016080306, 03, COTC, 042, 211N, 1495E,  50,  985, XX,  50, NEQ, 0112, 0131, 0206, 0000,    0,    0, 034
WP, 98, 2016080306, 03, COTC, 048, 216N, 1495E,  75,  980, XX,  34, NEQ, 0255, 0263, 0282, 0241,    0,    0, 098
WP, 98, 2016080306, 03, COTC, 048, 216N, 1495E,  75,  980, XX,  50, NEQ, 0154, 0140, 0000, 0054,    0,    0, 098
WP, 98, 2016080306, 03, COTC, 048, 216N, 1495E,  75,  980, XX,  64, NEQ, 0000, 0105, 0000, 0000,    0,    0, 098
WP, 98, 2016080306, 03, COTC, 054, 226N, 1499E,  76,  977, XX,  34, NEQ, 0247, 0274, 0272, 0227,    0,    0, 040
WP, 98, 2016080306, 03, COTC, 054, 226N, 1499E,  76,  977, XX,  50, NEQ, 0176, 0186, 0239, 0110,    0,    0, 040
WP, 98, 2016080306, 03, COTC, 054, 226N, 1499E,  76,  977, XX,  64, NEQ, 0049, 0039, 0000, 0000,    0,    0, 040
WP, 98, 2016080306, 03, COTC, 060, 242N, 1497E,  65,  969, XX,  34, NEQ, 0253, 0312, 0168, 0203,    0,    0, 095
WP, 98, 2016080306, 03, COTC, 060, 242N, 1497E,  65,  969, XX,  50, NEQ, 0188, 0221, 0047, 0106,    0,    0, 095
WP, 98, 2016080306, 03, COTC, 060, 242N, 1497E,  65,  969, XX,  64, NEQ, 0128, 0095, 0000, 0000,    0,    0, 095
WP, 98, 2016080306, 03, COTC, 066, 256N, 1496E,  73,  970, XX,  34, NEQ, 0255, 0320, 0173, 0192,    0,    0, 063
WP, 98, 2016080306, 03, COTC, 066, 256N, 1496E,  73,  970, XX,  50, NEQ, 0199, 0224, 0123, 0122,    0,    0, 063
WP, 98, 2016080306, 03, COTC, 066, 256N, 1496E,  73,  970, XX,  64, NEQ, 0126, 0071, 0000, 0000,    0,    0, 063
WP, 98, 2016080306, 03, COTC, 072, 265N, 1490E,  74,  963, XX,  34, NEQ, 0270, 0331, 0166, 0210,    0,    0, 093
WP, 98, 2016080306, 03, COTC, 072, 265N, 1490E,  74,  963, XX,  50, NEQ, 0216, 0171, 0082, 0128,    0,    0, 093
WP, 98, 2016080306, 03, COTC, 072, 265N, 1490E,  74,  963, XX,  64, NEQ, 0104, 0086, 0037, 0090,    0,    0, 093
WP, 98, 2016080306, 03, COTC, 078, 277N, 1483E,  68,  964, XX,  34, NEQ, 0263, 0266, 0188, 0194,    0,    0, 044
WP, 98, 2016080306, 03, COTC, 078, 277N, 1483E,  68,  964, XX,  50, NEQ, 0190, 0167, 0066, 0130,    0,    0, 044
WP, 98, 2016080306, 03, COTC, 078, 277N, 1483E,  68,  964, XX,  64, NEQ, 0000, 0000, 0053, 0052,    0,    0, 044
WP, 98, 2016080306, 03, COTC, 084, 286N, 1477E,  67,  965, XX,  34, NEQ, 0257, 0252, 0198, 0207,    0,    0, 068
WP, 98, 2016080306, 03, COTC, 084, 286N, 1477E,  67,  965, XX,  50, NEQ, 0139, 0106, 0081, 0112,    0,    0, 068
WP, 98, 2016080306, 03, COTC, 084, 286N, 1477E,  67,  965, XX,  64, NEQ, 0074, 0000, 0000, 0061,    0,    0, 068
WP, 98, 2016080306, 03, COTC, 090, 291N, 1471E,  69,  968, XX,  34, NEQ, 0263, 0241, 0179, 0204,    0,    0, 053
WP, 98, 2016080306, 03, COTC, 090, 291N, 1471E,  69,  968, XX,  50, NEQ, 0123, 0112, 0071, 0106,    0,    0, 053
