WP, 90, 2019050200, 03, COTC, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG01, 000,  48N, 1402E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 90, 2019050200, 03, NG01, 006,  59N, 1399E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 024
WP, 90, 2019050200, 03, NG01, 012,  64N, 1405E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
WP, 90, 2019050200, 03, NG01, 018,  68N, 1406E,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
WP, 90, 2019050200, 03, NG01, 024,  72N, 1399E,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 066
WP, 90, 2019050200, 03, NG01, 030,  75N, 1395E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
WP, 90, 2019050200, 03, NG01, 036,  77N, 1393E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 088
WP, 90, 2019050200, 03, NG01, 042,  79N, 1389E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
WP, 90, 2019050200, 03, NG01, 048,  79N, 1387E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
WP, 90, 2019050200, 03, NG01, 054,  79N, 1385E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
WP, 90, 2019050200, 03, NG01, 060,  78N, 1384E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
WP, 90, 2019050200, 03, NG01, 066,  78N, 1382E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
WP, 90, 2019050200, 03, NG01, 072,  78N, 1377E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
WP, 90, 2019050200, 03, NG01, 078,  80N, 1371E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
WP, 90, 2019050200, 03, NG01, 084,  84N, 1366E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 093
WP, 90, 2019050200, 03, NG01, 090,  88N, 1358E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 90, 2019050200, 03, NG01, 096,  92N, 1354E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 080
WP, 90, 2019050200, 03, NG01, 102,  97N, 1348E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
WP, 90, 2019050200, 03, NG01, 108, 105N, 1337E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 110
WP, 90, 2019050200, 03, NG01, 114, 111N, 1329E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 137
WP, 90, 2019050200, 03, NG01, 120, 116N, 1318E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
WP, 90, 2019050200, 03, NG01, 126, 119N, 1309E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 116
WP, 90, 2019050200, 03, NG01, 132, 118N, 1303E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 148
WP, 90, 2019050200, 03, NG01, 138, 127N, 1294E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 122
WP, 90, 2019050200, 03, NG01, 144, 138N, 1288E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 90, 2019050200, 03, NG01, 150, 148N, 1286E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 109
WP, 90, 2019050200, 03, NG01, 156, 163N, 1288E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 137
WP, 90, 2019050200, 03, NG02, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG03, 000,  45N, 1408E,  40, 1008, XX,  34, NEQ, 0000, 0091, 0000, 0000,    0,    0, 060
WP, 90, 2019050200, 03, NG03, 006,  48N, 1400E,  35, 1007, XX,  34, NEQ, 0064, 0057, 0000, 0000,    0,    0, 034
WP, 90, 2019050200, 03, NG03, 012,  61N, 1396E,  34, 1008, XX,  34, NEQ, 0062, 0000, 0000, 0000,    0,    0, 056
WP, 90, 2019050200, 03, NG03, 018,  72N, 1391E,  36, 1008, XX,  34, NEQ, 0057, 0000, 0000, 0000,    0,    0, 029
WP, 90, 2019050200, 03, NG03, 024,  81N, 1385E,  35, 1009, XX,  34, NEQ, 0044, 0065, 0000, 0000,    0,    0, 062
WP, 90, 2019050200, 03, NG03, 030,  90N, 1377E,  32, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
WP, 90, 2019050200, 03, NG03, 036,  99N, 1372E,  28, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
WP, 90, 2019050200, 03, NG03, 042, 108N, 1371E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 026
WP, 90, 2019050200, 03, NG03, 048, 110N, 1372E,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
WP, 90, 2019050200, 03, NG03, 054, 109N, 1373E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
WP, 90, 2019050200, 03, NG03, 060, 109N, 1375E,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
WP, 90, 2019050200, 03, NG03, 066, 117N, 1386E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 90, 2019050200, 03, NG05, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG06, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG07, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG09, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG10, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG11, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG14, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG15, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG16, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 90, 2019050200, 03, NG17, 000,  58N, 1406E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
WP, 90, 2019050200, 03, NG17, 006,  72N, 1398E,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
WP, 90, 2019050200, 03, NG17, 012,  77N, 1397E,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
WP, 90, 2019050200, 03, NG17, 018,  81N, 1387E,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
