CP, 85, 2005071918, 01, CARQ, -24, 170N, 1448W,  75,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 85, 2005071918, 01, CARQ, -18, 170N, 1457W,  75,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 85, 2005071918, 01, CARQ, -12, 170N, 1466W,  90,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 270,   9, 
CP, 85, 2005071918, 01, CARQ,  -6, 170N, 1475W,  90,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 85, 2005071918, 01, CARQ,   0, 170N, 1487W, 100,  960, HU,  34, NEQ,  140,  110,  110,  140, 1008,  150,  25,   0,   0,   C,   0,   X, 270,  10,       TEST, D, 
CP, 85, 2005071918, 01, CARQ,   0, 170N, 1487W, 100,  960, HU,  50, NEQ,   90,   70,   70,   90, 1008,  150,  25,   0,   0,   C,   0,   X, 270,  10,       TEST, D, 
CP, 85, 2005071918, 01, CARQ,   0, 170N, 1487W, 100,  960, HU,  64, NEQ,   45,   30,   30,   45, 1008,  150,  25,   0,   0,   C,   0,   X, 270,  10,       TEST, D, 
CP, 85, 2005071918, 03, BAMD,  12, 175N, 1509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  24, 181N, 1529W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  36, 189N, 1548W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  48, 197N, 1564W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  60, 205N, 1575W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  72, 212N, 1584W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  84, 218N, 1597W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD,  96, 224N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD, 108, 229N, 1613W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMD, 120, 233N, 1617W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  12, 170N, 1515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  24, 169N, 1541W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  36, 170N, 1565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  48, 171N, 1588W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  60, 173N, 1610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  72, 176N, 1633W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  84, 180N, 1655W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM,  96, 183N, 1678W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM, 108, 186N, 1701W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMM, 120, 188N, 1723W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  12, 161N, 1512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  24, 153N, 1537W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  36, 149N, 1556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  48, 147N, 1575W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  60, 149N, 1595W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  72, 150N, 1617W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  84, 149N, 1639W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS,  96, 146N, 1663W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS, 108, 142N, 1689W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, BAMS, 120, 139N, 1716W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  12, 171N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  24, 172N, 1529W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  36, 174N, 1551W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  48, 176N, 1570W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  60, 178N, 1584W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLIP,  72, 179N, 1599W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  12, 171N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  24, 172N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  36, 175N, 1552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  48, 178N, 1574W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  60, 182N, 1597W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  72, 187N, 1618W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  84, 192N, 1638W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5,  96, 197N, 1657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5, 108, 202N, 1675W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, CLP5, 120, 207N, 1695W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,   0, 170N, 1487W, 100,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  12, 170N, 1515W,  86,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  24, 169N, 1541W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  36, 170N, 1565W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  48, 171N, 1588W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  60, 173N, 1610W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  72, 176N, 1633W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  84, 180N, 1655W,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP,  96, 183N, 1678W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP, 108, 186N, 1701W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSHP, 120, 188N, 1723W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSNS,   0, 170N, 1487W, 100,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 85, 2005071918, 03, DSNS,  12, 170N, 1515W,  87,    0,   ,   0,    ,    0,    0,    0,    0, 
