AL, 80, 2005090718, 01, CARQ, -24, 267N,  669W,  60,    0, HU,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2005090718, 01, CARQ, -18, 277N,  665W,  60,    0, HU,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2005090718, 01, CARQ, -12, 282N,  664W,  65,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  15,   5, 
AL, 80, 2005090718, 01, CARQ,  -6, 287N,  662W,  70,    0, HU,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2005090718, 01, CARQ,   0, 292N,  660W,  80,  979, HU,  34, NEQ,  150,  150,  150,  150, 1000,  150,  20,   0,   0,   L,   0,   X,  15,   5,       TEST, D, 
AL, 80, 2005090718, 01, CARQ,   0, 292N,  660W,  80,  979, HU,  50, NEQ,   75,   75,   75,   75, 1000,  150,  20,   0,   0,   L,   0,   X,  15,   5,       TEST, D, 
AL, 80, 2005090718, 01, CARQ,   0, 292N,  660W,  80,  979, HU,  64, NEQ,   30,   30,   30,   30, 1000,  150,  20,   0,   0,   L,   0,   X,  15,   5,       TEST, D, 
AL, 80, 2005090718, 03, A90E,   0, 292N,  660W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  12, 302N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  24, 314N,  632W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  36, 329N,  604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  48, 342N,  566W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  60, 344N,  523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  72, 345N,  473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  84, 349N,  422W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E,  96, 359N,  373W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E, 108, 375N,  316W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A90E, 120, 402N,  269W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,   0, 292N,  660W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  12, 302N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  24, 314N,  632W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  36, 328N,  604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  48, 341N,  566W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  60, 343N,  523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  72, 345N,  473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  84, 349N,  420W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E,  96, 359N,  371W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E, 108, 374N,  316W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, A98E, 120, 399N,  270W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  12, 304N,  650W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  24, 320N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  36, 339N,  575W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  48, 356N,  498W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  60, 354N,  398W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  72, 351N,  313W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  84, 352N,  254W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD,  96, 342N,  219W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD, 108, 323N,  206W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMD, 120, 304N,  210W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  12, 304N,  655W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  24, 319N,  641W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  36, 333N,  611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  48, 347N,  569W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  60, 354N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  72, 353N,  450W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  84, 350N,  379W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM,  96, 352N,  315W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM, 108, 355N,  271W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMM, 120, 356N,  247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2005090718, 03, BAMS,  12, 307N,  659W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
