EP, 91, 2021052918, 03, CTCX, 000, 100N, 1007W,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
EP, 91, 2021052918, 03, CTCX, 006, 105N, 1019W,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
EP, 91, 2021052918, 03, CTCX, 012, 106N, 1040W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 91, 2021052918, 03, CTCX, 018, 108N, 1045W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 91, 2021052918, 03, CTCX, 024, 106N, 1055W,  30, 1008, XX,  34, NEQ, 0179, 0000, 0000, 0164,    0,    0, 038
EP, 91, 2021052918, 03, CTCX, 030, 112N, 1067W,  37, 1006, XX,  34, NEQ, 0030, 0000, 0000, 0000,    0,    0, 024
EP, 91, 2021052918, 03, CTCX, 036, 117N, 1078W,  41, 1005, XX,  34, NEQ, 0027, 0038, 0026, 0017,    0,    0, 011
EP, 91, 2021052918, 03, CTCX, 042, 121N, 1089W,  60,  998, XX,  34, NEQ, 0051, 0047, 0041, 0000,    0,    0, 023
EP, 91, 2021052918, 03, CTCX, 042, 121N, 1089W,  60,  998, XX,  50, NEQ, 0000, 0029, 0000, 0000,    0,    0, 023
EP, 91, 2021052918, 03, CTCX, 048, 125N, 1095W,  56,  997, XX,  34, NEQ, 0035, 0045, 0041, 0037,    0,    0, 017
EP, 91, 2021052918, 03, CTCX, 048, 125N, 1095W,  56,  997, XX,  50, NEQ, 0025, 0000, 0000, 0022,    0,    0, 017
EP, 91, 2021052918, 03, CTCX, 054, 130N, 1098W,  58,  990, XX,  34, NEQ, 0177, 0090, 0026, 0034,    0,    0, 010
EP, 91, 2021052918, 03, CTCX, 054, 130N, 1098W,  58,  990, XX,  50, NEQ, 0012, 0009, 0009, 0021,    0,    0, 010
EP, 91, 2021052918, 03, CTCX, 060, 133N, 1102W,  71,  984, XX,  34, NEQ, 0042, 0069, 0108, 0062,    0,    0, 013
EP, 91, 2021052918, 03, CTCX, 060, 133N, 1102W,  71,  984, XX,  50, NEQ, 0027, 0023, 0023, 0030,    0,    0, 013
EP, 91, 2021052918, 03, CTCX, 060, 133N, 1102W,  71,  984, XX,  64, NEQ, 0017, 0000, 0000, 0000,    0,    0, 013
EP, 91, 2021052918, 03, CTCX, 066, 137N, 1106W,  71,  982, XX,  34, NEQ, 0055, 0167, 0029, 0062,    0,    0, 018
EP, 91, 2021052918, 03, CTCX, 066, 137N, 1106W,  71,  982, XX,  50, NEQ, 0026, 0016, 0011, 0027,    0,    0, 018
