WP, 24, 2019110218, 03, COTC, 000, 136N, 1563E,  35, 1002, XX,  34, NEQ, 0092, 0000, 0000, 0000,    0,    0, 086
WP, 24, 2019110218, 03, COTC, 006, 138N, 1553E,  33, 1002, XX,  34, NEQ, 0264, 0000, 0000, 0248,    0,    0, 107
WP, 24, 2019110218, 03, COTC, 012, 147N, 1549E,  44,  999, XX,  34, NEQ, 0218, 0184, 0156, 0237,    0,    0, 068
WP, 24, 2019110218, 03, COTC, 018, 158N, 1543E,  46,  999, XX,  34, NEQ, 0149, 0202, 0000, 0150,    0,    0, 059
WP, 24, 2019110218, 03, COTC, 024, 167N, 1542E,  52,  997, XX,  34, NEQ, 0147, 0169, 0000, 0109,    0,    0, 073
WP, 24, 2019110218, 03, COTC, 024, 167N, 1542E,  52,  997, XX,  50, NEQ, 0075, 0000, 0000, 0000,    0,    0, 073
WP, 24, 2019110218, 03, COTC, 030, 173N, 1538E,  56,  997, XX,  34, NEQ, 0199, 0172, 0000, 0126,    0,    0, 082
WP, 24, 2019110218, 03, COTC, 030, 173N, 1538E,  56,  997, XX,  50, NEQ, 0085, 0000, 0000, 0035,    0,    0, 082
WP, 24, 2019110218, 03, COTC, 036, 180N, 1531E,  57,  992, XX,  34, NEQ, 0165, 0187, 0000, 0145,    0,    0, 074
WP, 24, 2019110218, 03, COTC, 036, 180N, 1531E,  57,  992, XX,  50, NEQ, 0081, 0123, 0000, 0000,    0,    0, 074
WP, 24, 2019110218, 03, COTC, 042, 187N, 1527E,  66,  987, XX,  34, NEQ, 0152, 0153, 0051, 0155,    0,    0, 022
WP, 24, 2019110218, 03, COTC, 042, 187N, 1527E,  66,  987, XX,  50, NEQ, 0116, 0114, 0000, 0040,    0,    0, 022
WP, 24, 2019110218, 03, COTC, 042, 187N, 1527E,  66,  987, XX,  64, NEQ, 0022, 0000, 0000, 0022,    0,    0, 022
WP, 24, 2019110218, 03, COTC, 048, 197N, 1522E,  63,  983, XX,  34, NEQ, 0170, 0201, 0030, 0110,    0,    0, 024
WP, 24, 2019110218, 03, COTC, 048, 197N, 1522E,  63,  983, XX,  50, NEQ, 0076, 0000, 0000, 0052,    0,    0, 024
WP, 24, 2019110218, 03, COTC, 054, 202N, 1517E,  62,  984, XX,  34, NEQ, 0168, 0191, 0053, 0119,    0,    0, 019
WP, 24, 2019110218, 03, COTC, 054, 202N, 1517E,  62,  984, XX,  50, NEQ, 0067, 0141, 0000, 0038,    0,    0, 019
WP, 24, 2019110218, 03, COTC, 060, 208N, 1514E,  59,  980, XX,  34, NEQ, 0144, 0180, 0044, 0123,    0,    0, 024
WP, 24, 2019110218, 03, COTC, 060, 208N, 1514E,  59,  980, XX,  50, NEQ, 0090, 0130, 0000, 0042,    0,    0, 024
WP, 24, 2019110218, 03, COTC, 066, 216N, 1518E,  61,  982, XX,  34, NEQ, 0134, 0154, 0072, 0110,    0,    0, 074
WP, 24, 2019110218, 03, COTC, 066, 216N, 1518E,  61,  982, XX,  50, NEQ, 0097, 0099, 0023, 0042,    0,    0, 074
