CP, 82, 2005070300, 01, CARQ, -24, 170N, 1448W,  80,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2005070300, 01, CARQ, -18, 170N, 1456W,  80,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2005070300, 01, CARQ, -12, 170N, 1466W,  85,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 270,   9, 
CP, 82, 2005070300, 01, CARQ,  -6, 170N, 1475W,  90,    0, HU,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2005070300, 01, CARQ,   0, 171N, 1486W, 100,  970, HU,  34, NEQ,  110,   95,   95,  110, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,    FARRELL, D, 
CP, 82, 2005070300, 01, CARQ,   0, 171N, 1486W, 100,  970, HU,  50, NEQ,   60,   55,   55,   60, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,    FARRELL, D, 
CP, 82, 2005070300, 01, CARQ,   0, 171N, 1486W, 100,  970, HU,  64, NEQ,   35,   35,   35,   35, 1008,  150,  10,   0,   0,   C,   0,   X, 270,  10,    FARRELL, D, 
CP, 82, 2005070300, 03, BAMD,  12, 173N, 1492W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  24, 182N, 1498W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  36, 202N, 1506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  48, 229N, 1519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  60, 258N, 1535W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  72, 281N, 1549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  84, 298N, 1557W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD,  96, 306N, 1561W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD, 108, 306N, 1562W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMD, 120, 298N, 1569W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMM,  12, 172N, 1498W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2005070300, 03, BAMM,  24, 176N, 1509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
