SH, 97, 2017030612, 03, COTC, 000, 139S,  760E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 096
SH, 97, 2017030612, 03, COTC, 006, 137S,  749E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
SH, 97, 2017030612, 03, COTC, 012, 131S,  724E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
SH, 97, 2017030612, 03, COTC, 018, 129S,  718E,  18, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
SH, 97, 2017030612, 03, COTC, 024, 127S,  714E,  20,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
SH, 97, 2017030612, 03, COTC, 030, 131S,  707E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
SH, 97, 2017030612, 03, COTC, 036, 131S,  699E,  27, 1001, XX,  34, NEQ, 0000, 0118, 0000, 0000,    0,    0, 083
SH, 97, 2017030612, 03, COTC, 042, 131S,  690E,  19, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
SH, 97, 2017030612, 03, COTC, 048, 135S,  682E,  23,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 97, 2017030612, 03, COTC, 054, 136S,  678E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
SH, 97, 2017030612, 03, COTC, 060, 138S,  675E,  23,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 088
SH, 97, 2017030612, 03, COTC, 066, 141S,  668E,  20, 1000, XX,  34, NEQ, 0000, 0311, 0000, 0000,    0,    0, 096
SH, 97, 2017030612, 03, COTC, 072, 147S,  664E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
SH, 97, 2017030612, 03, COTC, 078, 162S,  661E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 97, 2017030612, 03, COTC, 084, 171S,  649E,  24,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
SH, 97, 2017030612, 03, COTC, 090, 180S,  651E,  23,  999, XX,  34, NEQ, 0000, 0299, 0000, 0000,    0,    0, 058
SH, 97, 2017030612, 03, CTCX, 000, 139S,  771E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 97, 2017030612, 03, CTCX, 006, 139S,  761E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 088
SH, 97, 2017030612, 03, CTCX, 012, 147S,  749E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
SH, 97, 2017030612, 03, CTCX, 018, 152S,  738E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 022
SH, 97, 2017030612, 03, CTCX, 024, 152S,  734E,  32, 1004, XX,  34, NEQ, 0000, 0156, 0000, 0000,    0,    0, 066
SH, 97, 2017030612, 03, CTCX, 030, 155S,  731E,  40, 1004, XX,  34, NEQ, 0000, 0084, 0000, 0000,    0,    0, 074
SH, 97, 2017030612, 03, CTCX, 036, 158S,  725E,  38, 1002, XX,  34, NEQ, 0000, 0068, 0033, 0000,    0,    0, 037
SH, 97, 2017030612, 03, CTCX, 042, 158S,  710E,  44, 1004, XX,  34, NEQ, 0173, 0124, 0000, 0000,    0,    0, 097
SH, 97, 2017030612, 03, CTCX, 048, 153S,  702E,  38, 1002, XX,  34, NEQ, 0172, 0169, 0158, 0000,    0,    0, 103
SH, 97, 2017030612, 03, CTCX, 054, 154S,  702E,  42, 1003, XX,  34, NEQ, 0115, 0115, 0000, 0000,    0,    0, 083
SH, 97, 2017030612, 03, CTCX, 060, 156S,  693E,  40, 1000, XX,  34, NEQ, 0177, 0230, 0073, 0000,    0,    0, 101
SH, 97, 2017030612, 03, CTCX, 066, 156S,  684E,  40, 1001, XX,  34, NEQ, 0167, 0278, 0112, 0000,    0,    0, 086
SH, 97, 2017030612, 03, CTCX, 072, 157S,  681E,  41,  998, XX,  34, NEQ, 0141, 0295, 0116, 0000,    0,    0, 036
SH, 97, 2017030612, 03, CTCX, 078, 157S,  675E,  48, 1000, XX,  34, NEQ, 0150, 0293, 0115, 0000,    0,    0, 095
SH, 97, 2017030612, 03, CTCX, 084, 161S,  675E,  52,  997, XX,  34, NEQ, 0170, 0261, 0149, 0092,    0,    0, 097
SH, 97, 2017030612, 03, CTCX, 084, 161S,  675E,  52,  997, XX,  50, NEQ, 0110, 0113, 0000, 0000,    0,    0, 097
SH, 97, 2017030612, 03, CTCX, 090, 166S,  671E,  58,  994, XX,  34, NEQ, 0249, 0252, 0234, 0190,    0,    0, 046
SH, 97, 2017030612, 03, CTCX, 090, 166S,  671E,  58,  994, XX,  50, NEQ, 0036, 0079, 0063, 0000,    0,    0, 046
SH, 97, 2017030612, 03, CTCX, 096, 177S,  663E,  55,  988, XX,  34, NEQ, 0241, 0240, 0233, 0035,    0,    0, 059
SH, 97, 2017030612, 03, CTCX, 096, 177S,  663E,  55,  988, XX,  50, NEQ, 0000, 0106, 0024, 0000,    0,    0, 059
SH, 97, 2017030612, 03, CTCX, 102, 188S,  652E,  67,  986, XX,  34, NEQ, 0273, 0272, 0242, 0057,    0,    0, 022
SH, 97, 2017030612, 03, CTCX, 102, 188S,  652E,  67,  986, XX,  50, NEQ, 0199, 0138, 0057, 0025,    0,    0, 022
SH, 97, 2017030612, 03, CTCX, 102, 188S,  652E,  67,  986, XX,  64, NEQ, 0000, 0025, 0019, 0000,    0,    0, 022
