WP, 94, 2022040100, 01, CARQ,   0, 087N, 1507E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  115,  20,   0,   0,   W,   0,   X, 305,   8,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP942022, JTWC, NCEP_TCVITALS, 
WP, 94, 2022040100, 01, CARQ,   0, 087N, 1507E,  20, 1006, XX,  50, NEQ,    0,    0,    0,    0, 1008,  115,  20,   0,   0,   W,   0,   X, 305,   8,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP942022, JTWC, NCEP_TCVITALS, 
WP, 94, 2022040100, 01, CARQ,   0, 087N, 1507E,  20, 1006, XX,  64, NEQ,    0,    0,    0,    0, 1008,  115,  20,   0,   0,   W,   0,   X, 305,   8,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP942022, JTWC, NCEP_TCVITALS, 
WP, 94, 2022040100, 03, AC00, 000,  95N, 1509E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 006, 100N, 1496E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 012, 101N, 1483E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 018, 102N, 1468E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 024, 103N, 1449E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 030, 102N, 1433E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 036, 101N, 1418E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 042, 102N, 1402E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 048, 105N, 1390E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 054, 109N, 1377E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 060, 111N, 1363E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 066, 112N, 1349E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 072, 111N, 1333E,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 078, 111N, 1324E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 084, 112N, 1307E,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 090, 105N, 1294E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 096, 100N, 1278E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 102,  92N, 1264E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 108,  94N, 1255E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 114,  93N, 1244E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 120,  94N, 1233E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 126,  98N, 1225E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 132, 105N, 1216E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 138, 109N, 1210E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 144, 111N, 1202E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 150, 106N, 1194E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 156, 104N, 1184E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 162, 101N, 1181E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 94, 2022040100, 03, AC00, 168, 101N, 1174E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
