IO, 04, 2024112918, 01, CARQ,   0, 124N, 0818E,  40,  990, XX,  34, NEQ,   90,    0,    0,   70, 1006,  185,  40,   0,   0,   B,   0,   X, 320,   8,     FENGAL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO042024, JTWC, NCEP_TCVITALS, 
IO, 04, 2024112918, 01, CARQ,   0, 124N, 0818E,  40,  990, XX,  50, NEQ,    0,    0,    0,    0, 1006,  185,  40,   0,   0,   B,   0,   X, 320,   8,     FENGAL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO042024, JTWC, NCEP_TCVITALS, 
IO, 04, 2024112918, 01, CARQ,   0, 124N, 0818E,  40,  990, XX,  64, NEQ,    0,    0,    0,    0, 1006,  185,  40,   0,   0,   B,   0,   X, 320,   8,     FENGAL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO042024, JTWC, NCEP_TCVITALS, 
IO, 04, 2024112918, 03, AC00, 000, 120N,  819E,  47,  990, XX,  34, NEQ, 0113, 0084, 0089, 0096
IO, 04, 2024112918, 03, AC00, 006, 120N,  816E,  41,  991, XX,  34, NEQ, 0073, 0083, 0081, 0096
IO, 04, 2024112918, 03, AC00, 012, 121N,  812E,  43,  992, XX,  34, NEQ, 0080, 0078, 0079, 0069
IO, 04, 2024112918, 03, AC00, 018, 122N,  809E,  43,  990, XX,  34, NEQ, 0072, 0071, 0071, 0056
IO, 04, 2024112918, 03, AC00, 024, 120N,  807E,  42,  993, XX,  34, NEQ, 0051, 0073, 0067, 0047
IO, 04, 2024112918, 03, AC00, 030, 119N,  810E,  41,  993, XX,  34, NEQ, 0000, 0065, 0063, 0000
IO, 04, 2024112918, 03, AC00, 036, 121N,  813E,  36,  995, XX,  34, NEQ, 0000, 0068, 0070, 0000
IO, 04, 2024112918, 03, AC00, 042, 121N,  814E,  36,  994, XX,  34, NEQ, 0000, 0064, 0069, 0000
IO, 04, 2024112918, 03, AC00, 048, 118N,  816E,  44,  995, XX,  34, NEQ, 0031, 0055, 0055, 0000
IO, 04, 2024112918, 03, AC00, 054, 118N,  814E,  33,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 060, 119N,  815E,  32,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 066, 119N,  812E,  27,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 072, 119N,  807E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 078, 119N,  797E,  35,  996, XX,  34, NEQ, 0000, 0031, 0000, 0000
IO, 04, 2024112918, 03, AC00, 084, 117N,  788E,  19, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 090, 118N,  780E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 096, 119N,  766E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 102, 118N,  752E,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 108, 114N,  741E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 114, 112N,  733E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 120, 108N,  727E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 126, 109N,  720E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2024112918, 03, AC00, 132, 110N,  711E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
