WP, 19, 2014100300, 03, COTC, 000,  80N, 1594E,  35, 1003, XX,  34, NEQ, 0068, 0000, 0000, 0060,    0,    0, 060
WP, 19, 2014100300, 03, COTC, 006,  84N, 1587E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0226,    0,    0, 054
WP, 19, 2014100300, 03, COTC, 012,  89N, 1581E,  40, 1004, XX,  34, NEQ, 0084, 0178, 0000, 0053,    0,    0, 038
WP, 19, 2014100300, 03, COTC, 018,  91N, 1568E,  38, 1002, XX,  34, NEQ, 0179, 0265, 0000, 0060,    0,    0, 091
WP, 19, 2014100300, 03, COTC, 024,  93N, 1554E,  46, 1002, XX,  34, NEQ, 0184, 0254, 0185, 0182,    0,    0, 093
WP, 19, 2014100300, 03, COTC, 030,  90N, 1546E,  40, 1000, XX,  34, NEQ, 0189, 0000, 0036, 0163,    0,    0, 085
WP, 19, 2014100300, 03, COTC, 036,  93N, 1543E,  35, 1003, XX,  34, NEQ, 0167, 0056, 0215, 0205,    0,    0, 055
WP, 19, 2014100300, 03, COTC, 042, 102N, 1535E,  44, 1000, XX,  34, NEQ, 0198, 0000, 0000, 0191,    0,    0, 105
WP, 19, 2014100300, 03, COTC, 048, 114N, 1515E,  43, 1002, XX,  34, NEQ, 0206, 0000, 0089, 0146,    0,    0, 042
WP, 19, 2014100300, 03, COTC, 054, 120N, 1497E,  60,  996, XX,  34, NEQ, 0219, 0000, 0066, 0130,    0,    0, 075
WP, 19, 2014100300, 03, COTC, 054, 120N, 1497E,  60,  996, XX,  50, NEQ, 0114, 0000, 0000, 0082,    0,    0, 075
WP, 19, 2014100300, 03, COTC, 060, 123N, 1483E,  55,  992, XX,  34, NEQ, 0219, 0288, 0085, 0148,    0,    0, 052
WP, 19, 2014100300, 03, COTC, 060, 123N, 1483E,  55,  992, XX,  50, NEQ, 0000, 0000, 0055, 0000,    0,    0, 052
WP, 19, 2014100300, 03, COTC, 066, 128N, 1470E,  59,  987, XX,  34, NEQ, 0248, 0135, 0089, 0175,    0,    0, 041
WP, 19, 2014100300, 03, COTC, 066, 128N, 1470E,  59,  987, XX,  50, NEQ, 0173, 0000, 0064, 0125,    0,    0, 041
WP, 19, 2014100300, 03, COTC, 072, 134N, 1459E,  61,  984, XX,  34, NEQ, 0240, 0118, 0118, 0195,    0,    0, 059
WP, 19, 2014100300, 03, COTC, 072, 134N, 1459E,  61,  984, XX,  50, NEQ, 0057, 0068, 0000, 0165,    0,    0, 059
WP, 19, 2014100300, 03, COTC, 078, 140N, 1448E,  68,  980, XX,  34, NEQ, 0275, 0124, 0155, 0253,    0,    0, 030
WP, 19, 2014100300, 03, COTC, 078, 140N, 1448E,  68,  980, XX,  50, NEQ, 0075, 0069, 0062, 0000,    0,    0, 030
WP, 19, 2014100300, 03, COTC, 078, 140N, 1448E,  68,  980, XX,  64, NEQ, 0000, 0031, 0000, 0000,    0,    0, 030
WP, 19, 2014100300, 03, COTC, 084, 149N, 1434E,  62,  978, XX,  34, NEQ, 0194, 0159, 0120, 0178,    0,    0, 051
WP, 19, 2014100300, 03, COTC, 084, 149N, 1434E,  62,  978, XX,  50, NEQ, 0084, 0070, 0054, 0081,    0,    0, 051
WP, 19, 2014100300, 03, COTC, 090, 153N, 1422E,  72,  973, XX,  34, NEQ, 0241, 0157, 0139, 0165,    0,    0, 029
WP, 19, 2014100300, 03, COTC, 090, 153N, 1422E,  72,  973, XX,  50, NEQ, 0122, 0071, 0064, 0106,    0,    0, 029
WP, 19, 2014100300, 03, COTC, 090, 153N, 1422E,  72,  973, XX,  64, NEQ, 0069, 0036, 0048, 0069,    0,    0, 029
WP, 19, 2014100300, 03, COTC, 096, 160N, 1407E,  82,  968, XX,  34, NEQ, 0188, 0178, 0172, 0185,    0,    0, 038
WP, 19, 2014100300, 03, COTC, 096, 160N, 1407E,  82,  968, XX,  50, NEQ, 0104, 0106, 0070, 0111,    0,    0, 038
WP, 19, 2014100300, 03, COTC, 096, 160N, 1407E,  82,  968, XX,  64, NEQ, 0060, 0049, 0048, 0080,    0,    0, 038
WP, 19, 2014100300, 03, COTC, 102, 164N, 1391E,  89,  962, XX,  34, NEQ, 0206, 0205, 0154, 0204,    0,    0, 036
WP, 19, 2014100300, 03, COTC, 102, 164N, 1391E,  89,  962, XX,  50, NEQ, 0140, 0095, 0091, 0136,    0,    0, 036
WP, 19, 2014100300, 03, COTC, 102, 164N, 1391E,  89,  962, XX,  64, NEQ, 0095, 0062, 0085, 0082,    0,    0, 036
WP, 19, 2014100300, 03, COTC, 108, 169N, 1375E,  91,  958, XX,  34, NEQ, 0240, 0206, 0133, 0220,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 108, 169N, 1375E,  91,  958, XX,  50, NEQ, 0168, 0088, 0096, 0155,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 108, 169N, 1375E,  91,  958, XX,  64, NEQ, 0110, 0058, 0056, 0102,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 114, 173N, 1360E,  87,  954, XX,  34, NEQ, 0248, 0160, 0142, 0230,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 114, 173N, 1360E,  87,  954, XX,  50, NEQ, 0209, 0104, 0093, 0185,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 114, 173N, 1360E,  87,  954, XX,  64, NEQ, 0079, 0051, 0065, 0082,    0,    0, 028
WP, 19, 2014100300, 03, COTC, 120, 173N, 1347E,  89,  955, XX,  34, NEQ, 0259, 0192, 0149, 0241,    0,    0, 034
WP, 19, 2014100300, 03, COTC, 120, 173N, 1347E,  89,  955, XX,  50, NEQ, 0129, 0087, 0112, 0115,    0,    0, 034
WP, 19, 2014100300, 03, COTC, 120, 173N, 1347E,  89,  955, XX,  64, NEQ, 0060, 0072, 0079, 0073,    0,    0, 034
WP, 19, 2014100300, 03, GFDN,   0,  80N, 1594E,  29, 1002
WP, 19, 2014100300, 03, GFDN,   6,  83N, 1586E,  38,  997
WP, 19, 2014100300, 03, GFDN,  12,  87N, 1577E,  54,  989
WP, 19, 2014100300, 03, GFDN,  18,  90N, 1568E,  50,  989
WP, 19, 2014100300, 03, GFDN,  24,  92N, 1557E,  60,  985
WP, 19, 2014100300, 03, GFDN,  30,  92N, 1550E,  50,  987
WP, 19, 2014100300, 03, GFDN,  36,  96N, 1542E,  51,  989
WP, 19, 2014100300, 03, GFDN,  42, 102N, 1531E,  56,  981
WP, 19, 2014100300, 03, GFDN,  48, 109N, 1521E,  54,  983
WP, 19, 2014100300, 03, GFDN,  54, 115N, 1508E,  61,  979
WP, 19, 2014100300, 03, GFDN,  60, 120N, 1496E,  73,  972
WP, 19, 2014100300, 03, GFDN,  66, 125N, 1484E,  78,  966
WP, 19, 2014100300, 03, GFDN,  72, 131N, 1472E,  88,  961
WP, 19, 2014100300, 03, GFDN,  78, 140N, 1461E,  91,  954
WP, 19, 2014100300, 03, GFDN,  84, 147N, 1450E, 101,  951
WP, 19, 2014100300, 03, GFDN,  90, 155N, 1438E,  97,  943
WP, 19, 2014100300, 03, GFDN,  96, 162N, 1426E, 100,  940
WP, 19, 2014100300, 03, GFDN, 102, 167N, 1412E, 101,  936
WP, 19, 2014100300, 03, GFDN, 108, 170N, 1401E, 110,  930
WP, 19, 2014100300, 03, GFDN, 114, 172N, 1387E, 115,  924
WP, 19, 2014100300, 03, GFDN, 120, 172N, 1376E, 117,  918
WP, 19, 2014100300, 03, GFDN, 126, 173N, 1365E, 107,  921
WP, 19, 2014100300, 03, NG01, 000,  83N, 1584E,  41, 1000, XX,  34, NEQ, 0253, 0000, 0180, 0152
WP, 19, 2014100300, 03, NG01, 006,  87N, 1579E,  39,  997, XX,  34, NEQ, 0221, 0219, 0159, 0000
WP, 19, 2014100300, 03, NG01, 012,  91N, 1572E,  40,  998, XX,  34, NEQ, 0120, 0186, 0345, 0350
WP, 19, 2014100300, 03, NG01, 018,  98N, 1566E,  40,  997, XX,  34, NEQ, 0275, 0230, 0238, 0145
WP, 19, 2014100300, 03, NG01, 024, 104N, 1557E,  41,  997, XX,  34, NEQ, 0225, 0290, 0240, 0182
WP, 19, 2014100300, 03, NG01, 030, 109N, 1548E,  40,  995, XX,  34, NEQ, 0340, 0222, 0138, 0245
WP, 19, 2014100300, 03, NG01, 036, 116N, 1536E,  42,  996, XX,  34, NEQ, 0153, 0206, 0221, 0235
WP, 19, 2014100300, 03, NG01, 042, 122N, 1523E,  41,  994, XX,  34, NEQ, 0292, 0253, 0242, 0270
WP, 19, 2014100300, 03, NG01, 048, 129N, 1510E,  44,  995, XX,  34, NEQ, 0125, 0224, 0213, 0196
WP, 19, 2014100300, 03, NG01, 054, 130N, 1495E,  41,  993, XX,  34, NEQ, 0225, 0335, 0450, 0242
WP, 19, 2014100300, 03, NG01, 060, 132N, 1484E,  43,  994, XX,  34, NEQ, 0261, 0141, 0253, 0277
WP, 19, 2014100300, 03, NG01, 066, 134N, 1474E,  46,  990, XX,  34, NEQ, 0296, 0227, 0200, 0271
WP, 19, 2014100300, 03, NG01, 072, 139N, 1464E,  48,  990, XX,  34, NEQ, 0142, 0273, 0415, 0455
WP, 19, 2014100300, 03, NG01, 078, 147N, 1453E,  50,  986, XX,  34, NEQ, 0107, 0282, 0330, 0295
WP, 19, 2014100300, 03, NG01, 078, 147N, 1453E,  50,  986, XX,  50, NEQ, 0170, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 084, 153N, 1440E,  47,  986, XX,  34, NEQ, 0286, 0500, 0169, 0290
WP, 19, 2014100300, 03, NG01, 084, 153N, 1440E,  47,  986, XX,  50, NEQ, 0207, 0000, 0000, 0195
WP, 19, 2014100300, 03, NG01, 090, 161N, 1427E,   0,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 096, 166N, 1413E,   0,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 102, 173N, 1402E,   0,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 108, 179N, 1390E,   0,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 114, 186N, 1379E,   0,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 120, 190N, 1369E,   0,  973, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 126, 199N, 1360E,   0,  970, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 132, 203N, 1351E,   0,  970, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 138, 209N, 1342E,   0,  967, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 144, 215N, 1335E,   0,  967, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 150, 222N, 1331E,   0,  964, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 156, 230N, 1330E,   0,  964, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 162, 241N, 1328E,   0,  962, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 168, 251N, 1329E,   0,  962, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 174, 263N, 1334E,   0,  961, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG01, 180, 274N, 1344E,   0,  962, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 000,  73N, 1605E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 006,  70N, 1590E,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 012,  69N, 1581E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 018,  68N, 1574E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 024,  69N, 1569E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 030,  73N, 1565E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 036,  82N, 1560E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 042,  92N, 1548E,  33, 1001, XX,  34, NEQ, 0226, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 048, 100N, 1532E,  31, 1002, XX,  34, NEQ, 0233, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 054, 107N, 1517E,  29, 1000, XX,  34, NEQ, 0211, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 060, 117N, 1504E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 066, 124N, 1490E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 072, 132N, 1476E,  31, 1001, XX,  34, NEQ, 0212, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 078, 139N, 1461E,  32,  999, XX,  34, NEQ, 0205, 0000, 0000, 0185
WP, 19, 2014100300, 03, NG02, 084, 147N, 1448E,  36,  999, XX,  34, NEQ, 0345, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 090, 152N, 1436E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 096, 158N, 1420E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 102, 158N, 1404E,   0,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 108, 160N, 1389E,   0,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 114, 162N, 1375E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 120, 162N, 1362E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 126, 163N, 1352E,   0,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 132, 168N, 1347E,   0,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 138, 170N, 1338E,   0,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 144, 177N, 1327E,   0,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 150, 183N, 1315E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 19, 2014100300, 03, NG02, 156, 189N, 1302E,   0,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
