SH, 09, 2022013118, 01, CARQ,   0, 150S, 1525E,  35, 1002, XX,  34, NEQ,   50,    0,    0,   55, 1006,  110,  45,   0,   0,   P,   0,   X, 115,   7,       NINE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH092022, JTWC, NCEP_TCVITALS, 
SH, 09, 2022013118, 01, CARQ,   0, 150S, 1525E,  35, 1002, XX,  50, NEQ,    0,    0,    0,    0, 1006,  110,  45,   0,   0,   P,   0,   X, 115,   7,       NINE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH092022, JTWC, NCEP_TCVITALS, 
SH, 09, 2022013118, 01, CARQ,   0, 150S, 1525E,  35, 1002, XX,  64, NEQ,    0,    0,    0,    0, 1006,  110,  45,   0,   0,   P,   0,   X, 115,   7,       NINE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH092022, JTWC, NCEP_TCVITALS, 
SH, 09, 2022013118, 03, AC00, 000, 154S, 1526E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 006, 156S, 1540E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 012, 158S, 1549E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 018, 158S, 1556E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 024, 157S, 1564E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 030, 158S, 1571E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 036, 160S, 1581E,  24,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 042, 164S, 1590E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 048, 168S, 1598E,  22,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 054, 172S, 1605E,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 060, 175S, 1611E,  25,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 066, 177S, 1617E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 09, 2022013118, 03, AC00, 072, 179S, 1631E,  26,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
